"DIAGRAM_ID";"CAS";"MNOZSTVO";"oom_id";"datum"
70364178;1005;14;8901990;0014-01-17
70364178;1020;14;8901990;0014-01-17
70364178;1035;13;8901990;0014-01-17
70364178;1050;14;8901990;0014-01-17
70364178;1065;15;8901990;0014-01-17
70364178;1080;15;8901990;0014-01-17
70364178;1095;14;8901990;0014-01-17
70364178;1110;13;8901990;0014-01-17
70364178;1125;14;8901990;0014-01-17
70364178;1140;16;8901990;0014-01-17
70364178;1155;15;8901990;0014-01-17
70364178;1170;15;8901990;0014-01-17
70364178;1185;16;8901990;0014-01-17
70364178;1200;14;8901990;0014-01-17
70364178;1215;14;8901990;0014-01-17
70364178;1230;13;8901990;0014-01-17
70364178;1245;9;8901990;0014-01-17
70364178;1260;3;8901990;0014-01-17
70364178;1275;3;8901990;0014-01-17
70364178;1290;3;8901990;0014-01-17
70364178;1305;3;8901990;0014-01-17
70364178;1320;2;8901990;0014-01-17
70364178;1335;2;8901990;0014-01-17
70364178;1350;1;8901990;0014-01-17
70364178;1365;0;8901990;0014-01-17
70364178;1380;0;8901990;0014-01-17
70364179;-45;1;8901990;0014-01-18
70364179;-30;0;8901990;0014-01-18
70364179;-15;1;8901990;0014-01-18
70364179;0;0;8901990;0014-01-18
70364179;15;0;8901990;0014-01-18
70364179;30;0;8901990;0014-01-18
70364179;45;0;8901990;0014-01-18
70364179;60;0;8901990;0014-01-18
70364179;75;1;8901990;0014-01-18
70364179;90;0;8901990;0014-01-18
70364179;105;0;8901990;0014-01-18
70364179;120;1;8901990;0014-01-18
70364179;135;0;8901990;0014-01-18
70364179;150;0;8901990;0014-01-18
70364179;165;0;8901990;0014-01-18
70364179;180;0;8901990;0014-01-18
70364179;195;0;8901990;0014-01-18
70364179;210;1;8901990;0014-01-18
70364179;225;0;8901990;0014-01-18
70364179;240;0;8901990;0014-01-18
70364179;255;1;8901990;0014-01-18
70364179;270;0;8901990;0014-01-18
70364179;285;1;8901990;0014-01-18
70364179;300;1;8901990;0014-01-18
70364179;315;0;8901990;0014-01-18
70364179;330;1;8901990;0014-01-18
70364179;345;1;8901990;0014-01-18
70364179;360;0;8901990;0014-01-18
70364179;375;1;8901990;0014-01-18
70364179;390;1;8901990;0014-01-18
70364179;405;1;8901990;0014-01-18
70364179;420;0;8901990;0014-01-18
70364179;435;1;8901990;0014-01-18
70364179;450;1;8901990;0014-01-18
70364179;465;0;8901990;0014-01-18
70364179;480;1;8901990;0014-01-18
70364179;495;2;8901990;0014-01-18
70364179;510;1;8901990;0014-01-18
70364179;525;1;8901990;0014-01-18
70364179;540;0;8901990;0014-01-18
70364179;555;0;8901990;0014-01-18
70364179;570;1;8901990;0014-01-18
70364179;585;1;8901990;0014-01-18
70364179;600;0;8901990;0014-01-18
70364179;615;1;8901990;0014-01-18
70364179;630;0;8901990;0014-01-18
70364179;645;1;8901990;0014-01-18
70364179;660;1;8901990;0014-01-18
70364179;675;0;8901990;0014-01-18
70364179;690;1;8901990;0014-01-18
70364179;705;1;8901990;0014-01-18
70364179;720;0;8901990;0014-01-18
70364179;735;1;8901990;0014-01-18
70364179;750;1;8901990;0014-01-18
70364179;765;0;8901990;0014-01-18
70364179;780;1;8901990;0014-01-18
70364179;795;1;8901990;0014-01-18
70364179;810;0;8901990;0014-01-18
70364179;825;1;8901990;0014-01-18
70364179;840;1;8901990;0014-01-18
70364179;855;0;8901990;0014-01-18
70364179;870;1;8901990;0014-01-18
70364179;885;1;8901990;0014-01-18
70364179;900;0;8901990;0014-01-18
70364179;915;0;8901990;0014-01-18
70364179;930;1;8901990;0014-01-18
70364179;945;0;8901990;0014-01-18
70364179;960;1;8901990;0014-01-18
70364179;975;1;8901990;0014-01-18
70364179;990;0;8901990;0014-01-18
70364179;1005;1;8901990;0014-01-18
70364179;1020;1;8901990;0014-01-18
70364179;1035;0;8901990;0014-01-18
70364179;1050;1;8901990;0014-01-18
70364179;1065;1;8901990;0014-01-18
70364179;1080;0;8901990;0014-01-18
70364179;1095;2;8901990;0014-01-18
70364179;1110;2;8901990;0014-01-18
70364179;1125;0;8901990;0014-01-18
70364179;1140;1;8901990;0014-01-18
70364179;1155;1;8901990;0014-01-18
70364179;1170;0;8901990;0014-01-18
70364179;1185;1;8901990;0014-01-18
70364179;1200;0;8901990;0014-01-18
70364179;1215;0;8901990;0014-01-18
70364179;1230;1;8901990;0014-01-18
70364179;1245;1;8901990;0014-01-18
70364179;1260;0;8901990;0014-01-18
70364179;1275;1;8901990;0014-01-18
70364179;1290;1;8901990;0014-01-18
70364179;1305;0;8901990;0014-01-18
70364179;1320;1;8901990;0014-01-18
70364179;1335;0;8901990;0014-01-18
70364179;1350;0;8901990;0014-01-18
70364179;1365;1;8901990;0014-01-18
70364179;1380;0;8901990;0014-01-18
70364180;-45;0;8901990;0014-01-19
70364180;-30;1;8901990;0014-01-19
70364180;-15;0;8901990;0014-01-19
70364180;0;0;8901990;0014-01-19
70364180;15;1;8901990;0014-01-19
70364180;30;0;8901990;0014-01-19
70364180;45;0;8901990;0014-01-19
70364180;60;1;8901990;0014-01-19
70364180;75;0;8901990;0014-01-19
70364180;90;0;8901990;0014-01-19
70364180;105;1;8901990;0014-01-19
70364180;120;0;8901990;0014-01-19
70364180;135;0;8901990;0014-01-19
70364180;150;0;8901990;0014-01-19
70364180;165;1;8901990;0014-01-19
70364180;180;2;8901990;0014-01-19
70364180;195;0;8901990;0014-01-19
70364180;210;0;8901990;0014-01-19
70364180;225;1;8901990;0014-01-19
70364180;240;0;8901990;0014-01-19
70364180;255;0;8901990;0014-01-19
70364180;270;1;8901990;0014-01-19
70364180;285;1;8901990;0014-01-19
70364180;300;0;8901990;0014-01-19
70364180;315;1;8901990;0014-01-19
70364180;330;1;8901990;0014-01-19
70364180;345;1;8901990;0014-01-19
70364180;360;1;8901990;0014-01-19
70364180;375;1;8901990;0014-01-19
70364180;390;0;8901990;0014-01-19
70364180;405;1;8901990;0014-01-19
70364180;420;1;8901990;0014-01-19
70364180;435;0;8901990;0014-01-19
70364180;450;1;8901990;0014-01-19
70364180;465;1;8901990;0014-01-19
70364180;480;0;8901990;0014-01-19
70364180;495;1;8901990;0014-01-19
70364180;510;1;8901990;0014-01-19
70364180;525;0;8901990;0014-01-19
70364180;540;1;8901990;0014-01-19
70364180;555;1;8901990;0014-01-19
70364180;570;0;8901990;0014-01-19
70364180;585;1;8901990;0014-01-19
70364180;600;2;8901990;0014-01-19
70364180;615;0;8901990;0014-01-19
70364180;630;1;8901990;0014-01-19
70364180;645;0;8901990;0014-01-19
70364180;660;0;8901990;0014-01-19
70364180;675;1;8901990;0014-01-19
70364180;690;1;8901990;0014-01-19
70364180;705;0;8901990;0014-01-19
70364180;720;1;8901990;0014-01-19
70364180;735;1;8901990;0014-01-19
70364180;750;0;8901990;0014-01-19
70364180;765;1;8901990;0014-01-19
70364180;780;0;8901990;0014-01-19
70364180;795;0;8901990;0014-01-19
70364180;810;0;8901990;0014-01-19
70364180;825;1;8901990;0014-01-19
70364180;840;0;8901990;0014-01-19
70364180;855;1;8901990;0014-01-19
70364180;870;1;8901990;0014-01-19
70364180;885;0;8901990;0014-01-19
70364180;900;1;8901990;0014-01-19
70364180;915;0;8901990;0014-01-19
70364180;930;0;8901990;0014-01-19
70364180;945;1;8901990;0014-01-19
70364180;960;0;8901990;0014-01-19
70364180;975;1;8901990;0014-01-19
70364180;990;2;8901990;0014-01-19
70364180;1005;1;8901990;0014-01-19
70364180;1020;0;8901990;0014-01-19
70364180;1035;1;8901990;0014-01-19
70364180;1050;0;8901990;0014-01-19
70364180;1065;1;8901990;0014-01-19
70364180;1080;1;8901990;0014-01-19
70364180;1095;0;8901990;0014-01-19
70364180;1110;1;8901990;0014-01-19
70364180;1125;1;8901990;0014-01-19
70364180;1140;0;8901990;0014-01-19
70364180;1155;1;8901990;0014-01-19
70364180;1170;1;8901990;0014-01-19
70364180;1185;0;8901990;0014-01-19
70364180;1200;1;8901990;0014-01-19
70364180;1215;1;8901990;0014-01-19
70364180;1230;0;8901990;0014-01-19
70364180;1245;1;8901990;0014-01-19
70364180;1260;0;8901990;0014-01-19
70364180;1275;1;8901990;0014-01-19
70364180;1290;1;8901990;0014-01-19
70364180;1305;0;8901990;0014-01-19
70364180;1320;1;8901990;0014-01-19
70364180;1335;0;8901990;0014-01-19
70364180;1350;0;8901990;0014-01-19
70364180;1365;2;8901990;0014-01-19
70364180;1380;1;8901990;0014-01-19
70364181;-45;0;8901990;0014-01-20
70364181;-30;1;8901990;0014-01-20
70364181;-15;0;8901990;0014-01-20
70364181;0;0;8901990;0014-01-20
70364181;15;1;8901990;0014-01-20
70364181;30;0;8901990;0014-01-20
70364181;45;0;8901990;0014-01-20
70364181;60;0;8901990;0014-01-20
70364181;75;0;8901990;0014-01-20
70364181;90;0;8901990;0014-01-20
70364181;105;1;8901990;0014-01-20
70364181;120;0;8901990;0014-01-20
70364181;135;0;8901990;0014-01-20
70364181;150;1;8901990;0014-01-20
70364181;165;0;8901990;0014-01-20
70364181;180;0;8901990;0014-01-20
70364181;195;0;8901990;0014-01-20
70364181;210;0;8901990;0014-01-20
70364181;225;1;8901990;0014-01-20
70364181;240;0;8901990;0014-01-20
70364181;255;0;8901990;0014-01-20
70364181;270;1;8901990;0014-01-20
70364181;285;0;8901990;0014-01-20
70364181;300;8;8901990;0014-01-20
70364181;315;18;8901990;0014-01-20
70364181;330;18;8901990;0014-01-20
70364181;345;17;8901990;0014-01-20
70364181;360;18;8901990;0014-01-20
70364181;375;16;8901990;0014-01-20
70364181;390;17;8901990;0014-01-20
70364181;405;16;8901990;0014-01-20
70364181;420;17;8901990;0014-01-20
70364181;435;18;8901990;0014-01-20
70364181;450;17;8901990;0014-01-20
70364181;465;18;8901990;0014-01-20
70364181;480;19;8901990;0014-01-20
70364181;495;19;8901990;0014-01-20
70364181;510;18;8901990;0014-01-20
70364181;525;17;8901990;0014-01-20
70364181;540;18;8901990;0014-01-20
70364181;555;18;8901990;0014-01-20
70364181;570;17;8901990;0014-01-20
70364181;585;18;8901990;0014-01-20
70364181;600;18;8901990;0014-01-20
70364181;615;17;8901990;0014-01-20
70364181;630;15;8901990;0014-01-20
70364181;645;15;8901990;0014-01-20
70364181;660;17;8901990;0014-01-20
70364181;675;19;8901990;0014-01-20
70364181;690;18;8901990;0014-01-20
70364181;705;17;8901990;0014-01-20
70364181;720;18;8901990;0014-01-20
70364181;735;16;8901990;0014-01-20
70364181;750;16;8901990;0014-01-20
70364181;765;18;8901990;0014-01-20
70364181;780;16;8901990;0014-01-20
70364181;795;16;8901990;0014-01-20
70364181;810;18;8901990;0014-01-20
70364181;825;17;8901990;0014-01-20
70364181;840;18;8901990;0014-01-20
70364181;855;18;8901990;0014-01-20
70364181;870;18;8901990;0014-01-20
70364181;885;18;8901990;0014-01-20
70364181;900;18;8901990;0014-01-20
70364181;915;18;8901990;0014-01-20
70364181;930;19;8901990;0014-01-20
70364181;945;19;8901990;0014-01-20
70364181;960;16;8901990;0014-01-20
70364181;975;16;8901990;0014-01-20
70364181;990;16;8901990;0014-01-20
70364181;1005;16;8901990;0014-01-20
70364181;1020;17;8901990;0014-01-20
70364181;1035;15;8901990;0014-01-20
70364181;1050;16;8901990;0014-01-20
70364181;1065;16;8901990;0014-01-20
70364181;1080;18;8901990;0014-01-20
70364181;1095;17;8901990;0014-01-20
70364181;1110;18;8901990;0014-01-20
70364181;1125;18;8901990;0014-01-20
70364181;1140;17;8901990;0014-01-20
70364181;1155;17;8901990;0014-01-20
70364181;1170;17;8901990;0014-01-20
70364181;1185;15;8901990;0014-01-20
70364181;1200;14;8901990;0014-01-20
70364181;1215;12;8901990;0014-01-20
70364181;1230;10;8901990;0014-01-20
70364181;1245;9;8901990;0014-01-20
70364181;1260;5;8901990;0014-01-20
70364181;1275;2;8901990;0014-01-20
70364181;1290;3;8901990;0014-01-20
70364181;1305;3;8901990;0014-01-20
70364181;1320;2;8901990;0014-01-20
70364181;1335;3;8901990;0014-01-20
70364181;1350;2;8901990;0014-01-20
70364181;1365;2;8901990;0014-01-20
70364181;1380;1;8901990;0014-01-20
70364182;-45;0;8901990;0014-01-21
70364182;-30;1;8901990;0014-01-21
70364182;-15;1;8901990;0014-01-21
70364182;0;0;8901990;0014-01-21
70364182;15;1;8901990;0014-01-21
70364182;30;0;8901990;0014-01-21
70364182;45;0;8901990;0014-01-21
70364182;60;1;8901990;0014-01-21
70364182;75;0;8901990;0014-01-21
70364182;90;0;8901990;0014-01-21
70364182;105;1;8901990;0014-01-21
70364182;120;0;8901990;0014-01-21
70364182;135;0;8901990;0014-01-21
70364182;150;1;8901990;0014-01-21
70364182;165;0;8901990;0014-01-21
70364182;180;1;8901990;0014-01-21
70364182;195;1;8901990;0014-01-21
70364182;210;0;8901990;0014-01-21
70364182;225;2;8901990;0014-01-21
70364182;240;2;8901990;0014-01-21
70364182;255;0;8901990;0014-01-21
70364182;270;1;8901990;0014-01-21
70364182;285;0;8901990;0014-01-21
70364182;300;5;8901990;0014-01-21
70364182;315;17;8901990;0014-01-21
70364182;330;16;8901990;0014-01-21
70364182;345;18;8901990;0014-01-21
70364182;360;18;8901990;0014-01-21
70364182;375;18;8901990;0014-01-21
70364182;390;18;8901990;0014-01-21
70364182;405;16;8901990;0014-01-21
70364182;420;17;8901990;0014-01-21
70364182;435;20;8901990;0014-01-21
70364182;450;17;8901990;0014-01-21
70364182;465;17;8901990;0014-01-21
70364182;480;19;8901990;0014-01-21
70364182;495;17;8901990;0014-01-21
70364182;510;17;8901990;0014-01-21
70364182;525;18;8901990;0014-01-21
70364182;540;18;8901990;0014-01-21
70364182;555;20;8901990;0014-01-21
70364182;570;20;8901990;0014-01-21
70364182;585;19;8901990;0014-01-21
70364182;600;19;8901990;0014-01-21
70364182;615;17;8901990;0014-01-21
70364182;630;16;8901990;0014-01-21
70364182;645;19;8901990;0014-01-21
70364182;660;20;8901990;0014-01-21
70364182;675;21;8901990;0014-01-21
70364182;690;19;8901990;0014-01-21
70364182;705;18;8901990;0014-01-21
70364182;720;19;8901990;0014-01-21
70364182;735;17;8901990;0014-01-21
70364182;750;18;8901990;0014-01-21
70364182;765;17;8901990;0014-01-21
70364182;780;18;8901990;0014-01-21
70364182;795;17;8901990;0014-01-21
70364182;810;19;8901990;0014-01-21
70364182;825;18;8901990;0014-01-21
70364182;840;19;8901990;0014-01-21
70364182;855;18;8901990;0014-01-21
70364182;870;17;8901990;0014-01-21
70364182;885;18;8901990;0014-01-21
70364182;900;19;8901990;0014-01-21
70364182;915;20;8901990;0014-01-21
70364182;930;18;8901990;0014-01-21
70364182;945;17;8901990;0014-01-21
70364182;960;16;8901990;0014-01-21
70364182;975;15;8901990;0014-01-21
70364182;990;16;8901990;0014-01-21
70364182;1005;16;8901990;0014-01-21
70364182;1020;16;8901990;0014-01-21
70364182;1035;17;8901990;0014-01-21
70364182;1050;17;8901990;0014-01-21
70364182;1065;16;8901990;0014-01-21
70364182;1080;17;8901990;0014-01-21
70364182;1095;16;8901990;0014-01-21
70364182;1110;16;8901990;0014-01-21
70364182;1125;17;8901990;0014-01-21
70364182;1140;17;8901990;0014-01-21
70364182;1155;15;8901990;0014-01-21
70364182;1170;15;8901990;0014-01-21
70364182;1185;16;8901990;0014-01-21
70364182;1200;15;8901990;0014-01-21
70364182;1215;15;8901990;0014-01-21
70364182;1230;15;8901990;0014-01-21
70364182;1245;12;8901990;0014-01-21
70364182;1260;8;8901990;0014-01-21
70364182;1275;3;8901990;0014-01-21
70364182;1290;2;8901990;0014-01-21
70364182;1305;3;8901990;0014-01-21
70364182;1320;2;8901990;0014-01-21
70364182;1335;2;8901990;0014-01-21
70364182;1350;3;8901990;0014-01-21
70364182;1365;1;8901990;0014-01-21
70364182;1380;0;8901990;0014-01-21
70364184;-45;1;8901990;0014-01-22
70364184;-30;0;8901990;0014-01-22
70364184;-15;0;8901990;0014-01-22
70364184;0;0;8901990;0014-01-22
70364184;15;0;8901990;0014-01-22
70364184;30;1;8901990;0014-01-22
70364184;45;0;8901990;0014-01-22
70364184;60;0;8901990;0014-01-22
70364184;75;0;8901990;0014-01-22
70364184;90;0;8901990;0014-01-22
70364184;105;0;8901990;0014-01-22
70364184;120;1;8901990;0014-01-22
70364184;135;0;8901990;0014-01-22
70364184;150;1;8901990;0014-01-22
70364184;165;0;8901990;0014-01-22
70364184;180;0;8901990;0014-01-22
70364184;195;1;8901990;0014-01-22
70364184;210;0;8901990;0014-01-22
70364184;225;0;8901990;0014-01-22
70364184;240;1;8901990;0014-01-22
70364184;255;0;8901990;0014-01-22
70364184;270;1;8901990;0014-01-22
70364184;285;1;8901990;0014-01-22
70364184;300;5;8901990;0014-01-22
70364184;315;14;8901990;0014-01-22
70364184;330;16;8901990;0014-01-22
70364184;345;18;8901990;0014-01-22
70364184;360;16;8901990;0014-01-22
70364184;375;16;8901990;0014-01-22
70364184;390;17;8901990;0014-01-22
70364184;405;18;8901990;0014-01-22
70364184;420;17;8901990;0014-01-22
70364184;435;17;8901990;0014-01-22
70364184;450;19;8901990;0014-01-22
70364184;465;18;8901990;0014-01-22
70364184;480;17;8901990;0014-01-22
70364184;495;16;8901990;0014-01-22
70364184;510;15;8901990;0014-01-22
70364184;525;19;8901990;0014-01-22
70364184;540;17;8901990;0014-01-22
70364184;555;15;8901990;0014-01-22
70364184;570;14;8901990;0014-01-22
70364184;585;16;8901990;0014-01-22
70364184;600;20;8901990;0014-01-22
70364184;615;18;8901990;0014-01-22
70364184;630;16;8901990;0014-01-22
70364184;645;17;8901990;0014-01-22
70364184;660;21;8901990;0014-01-22
70364184;675;20;8901990;0014-01-22
70364184;690;17;8901990;0014-01-22
70364184;705;15;8901990;0014-01-22
70364184;720;17;8901990;0014-01-22
70364184;735;18;8901990;0014-01-22
70364184;750;19;8901990;0014-01-22
70364184;765;17;8901990;0014-01-22
70364184;780;16;8901990;0014-01-22
70364184;795;18;8901990;0014-01-22
70364184;810;18;8901990;0014-01-22
70364184;825;19;8901990;0014-01-22
70364184;840;19;8901990;0014-01-22
70364184;855;19;8901990;0014-01-22
70364184;870;19;8901990;0014-01-22
70364184;885;19;8901990;0014-01-22
70364184;900;20;8901990;0014-01-22
70364184;915;19;8901990;0014-01-22
70364184;930;18;8901990;0014-01-22
70364184;945;19;8901990;0014-01-22
70364184;960;16;8901990;0014-01-22
70364184;975;16;8901990;0014-01-22
70364184;990;17;8901990;0014-01-22
70364184;1005;16;8901990;0014-01-22
70364184;1020;15;8901990;0014-01-22
70364184;1035;16;8901990;0014-01-22
70364184;1050;14;8901990;0014-01-22
70364184;1065;15;8901990;0014-01-22
70364184;1080;16;8901990;0014-01-22
70364184;1095;15;8901990;0014-01-22
70364184;1110;15;8901990;0014-01-22
70364184;1125;15;8901990;0014-01-22
70364184;1140;15;8901990;0014-01-22
70364184;1155;15;8901990;0014-01-22
70364184;1170;15;8901990;0014-01-22
70364184;1185;13;8901990;0014-01-22
70364184;1200;12;8901990;0014-01-22
70364184;1215;11;8901990;0014-01-22
70364184;1230;8;8901990;0014-01-22
70364184;1245;9;8901990;0014-01-22
70364184;1260;7;8901990;0014-01-22
70364184;1275;5;8901990;0014-01-22
70364184;1290;2;8901990;0014-01-22
70364184;1305;3;8901990;0014-01-22
70364184;1320;0;8901990;0014-01-22
70364184;1335;0;8901990;0014-01-22
70364184;1350;1;8901990;0014-01-22
70364184;1365;0;8901990;0014-01-22
70364184;1380;0;8901990;0014-01-22
70364185;-45;1;8901990;0014-01-23
70364185;-30;0;8901990;0014-01-23
70364185;-15;0;8901990;0014-01-23
70364185;0;1;8901990;0014-01-23
70364185;15;0;8901990;0014-01-23
70364185;30;1;8901990;0014-01-23
70364185;45;0;8901990;0014-01-23
70364185;60;0;8901990;0014-01-23
70364185;75;1;8901990;0014-01-23
70364185;90;0;8901990;0014-01-23
70364185;105;0;8901990;0014-01-23
70364185;120;1;8901990;0014-01-23
70364185;135;0;8901990;0014-01-23
70364185;150;1;8901990;0014-01-23
70364185;165;1;8901990;0014-01-23
70364185;180;0;8901990;0014-01-23
70364185;195;1;8901990;0014-01-23
70364185;210;0;8901990;0014-01-23
70364185;225;0;8901990;0014-01-23
70364185;240;1;8901990;0014-01-23
70364185;255;0;8901990;0014-01-23
70364185;270;1;8901990;0014-01-23
70364185;285;1;8901990;0014-01-23
70364185;300;5;8901990;0014-01-23
70364185;315;14;8901990;0014-01-23
70364185;330;15;8901990;0014-01-23
70364185;345;15;8901990;0014-01-23
70364185;360;16;8901990;0014-01-23
70364185;375;17;8901990;0014-01-23
70364185;390;17;8901990;0014-01-23
70364185;405;17;8901990;0014-01-23
70364185;420;15;8901990;0014-01-23
70364185;435;15;8901990;0014-01-23
70364185;450;17;8901990;0014-01-23
70364185;465;15;8901990;0014-01-23
70364185;480;15;8901990;0014-01-23
70364185;495;15;8901990;0014-01-23
70364185;510;14;8901990;0014-01-23
70364185;525;15;8901990;0014-01-23
70364185;540;14;8901990;0014-01-23
70364185;555;15;8901990;0014-01-23
70364185;570;15;8901990;0014-01-23
70364185;585;15;8901990;0014-01-23
70364185;600;17;8901990;0014-01-23
70364185;615;18;8901990;0014-01-23
70364185;630;15;8901990;0014-01-23
70364185;645;14;8901990;0014-01-23
70364185;660;16;8901990;0014-01-23
70364185;675;16;8901990;0014-01-23
70364185;690;16;8901990;0014-01-23
70364185;705;17;8901990;0014-01-23
70364185;720;16;8901990;0014-01-23
70364185;735;16;8901990;0014-01-23
70364185;750;16;8901990;0014-01-23
70364185;765;15;8901990;0014-01-23
70364185;780;15;8901990;0014-01-23
70364185;795;17;8901990;0014-01-23
70364185;810;17;8901990;0014-01-23
70364185;825;17;8901990;0014-01-23
70364185;840;17;8901990;0014-01-23
70364185;855;17;8901990;0014-01-23
70364185;870;18;8901990;0014-01-23
70364185;885;17;8901990;0014-01-23
70364185;900;17;8901990;0014-01-23
70364185;915;18;8901990;0014-01-23
70364185;930;18;8901990;0014-01-23
70364185;945;15;8901990;0014-01-23
70364185;960;14;8901990;0014-01-23
70364185;975;12;8901990;0014-01-23
70364185;990;14;8901990;0014-01-23
70364185;1005;14;8901990;0014-01-23
70364185;1020;14;8901990;0014-01-23
70364185;1035;15;8901990;0014-01-23
70364185;1050;14;8901990;0014-01-23
70364185;1065;14;8901990;0014-01-23
70364185;1080;15;8901990;0014-01-23
70364185;1095;15;8901990;0014-01-23
70364185;1110;13;8901990;0014-01-23
70364185;1125;12;8901990;0014-01-23
70364185;1140;9;8901990;0014-01-23
70364185;1155;9;8901990;0014-01-23
70364185;1170;9;8901990;0014-01-23
70364185;1185;8;8901990;0014-01-23
70364185;1200;8;8901990;0014-01-23
70364185;1215;9;8901990;0014-01-23
70364185;1230;8;8901990;0014-01-23
70364185;1245;11;8901990;0014-01-23
70364185;1260;8;8901990;0014-01-23
70364185;1275;3;8901990;0014-01-23
70364185;1290;3;8901990;0014-01-23
70364185;1305;3;8901990;0014-01-23
70364185;1320;2;8901990;0014-01-23
70364185;1335;3;8901990;0014-01-23
70364185;1350;2;8901990;0014-01-23
70364185;1365;2;8901990;0014-01-23
70364185;1380;1;8901990;0014-01-23
70364186;-45;0;8901990;0014-01-24
70364186;-30;1;8901990;0014-01-24
70364186;-15;0;8901990;0014-01-24
70364186;0;0;8901990;0014-01-24
70364186;15;0;8901990;0014-01-24
70364186;30;1;8901990;0014-01-24
70364186;45;0;8901990;0014-01-24
70364186;60;0;8901990;0014-01-24
70364186;75;1;8901990;0014-01-24
70364186;90;1;8901990;0014-01-24
70364186;105;0;8901990;0014-01-24
70364186;120;1;8901990;0014-01-24
70364186;135;1;8901990;0014-01-24
70364186;150;0;8901990;0014-01-24
70364186;165;1;8901990;0014-01-24
70364186;180;1;8901990;0014-01-24
70364186;195;0;8901990;0014-01-24
70364186;210;1;8901990;0014-01-24
70364186;225;1;8901990;0014-01-24
70364186;240;2;8901990;0014-01-24
70364186;255;6;8901990;0014-01-24
70364186;270;5;8901990;0014-01-24
70364186;285;5;8901990;0014-01-24
70364186;300;9;8901990;0014-01-24
70364186;315;10;8901990;0014-01-24
70364186;330;16;8901990;0014-01-24
70364186;345;14;8901990;0014-01-24
70364186;360;13;8901990;0014-01-24
70364186;375;14;8901990;0014-01-24
70364186;390;15;8901990;0014-01-24
70364186;405;15;8901990;0014-01-24
70364186;420;15;8901990;0014-01-24
70364186;435;16;8901990;0014-01-24
70364186;450;15;8901990;0014-01-24
70364186;465;17;8901990;0014-01-24
70364186;480;16;8901990;0014-01-24
70364186;495;15;8901990;0014-01-24
70364186;510;14;8901990;0014-01-24
70364186;525;15;8901990;0014-01-24
70364186;540;15;8901990;0014-01-24
70364186;555;17;8901990;0014-01-24
70364186;570;16;8901990;0014-01-24
70364186;585;18;8901990;0014-01-24
70364186;600;17;8901990;0014-01-24
70364186;615;15;8901990;0014-01-24
70364186;630;13;8901990;0014-01-24
70364186;645;15;8901990;0014-01-24
70364186;660;17;8901990;0014-01-24
70364186;675;16;8901990;0014-01-24
70364186;690;17;8901990;0014-01-24
70364186;705;17;8901990;0014-01-24
70364186;720;17;8901990;0014-01-24
70364186;735;18;8901990;0014-01-24
70364186;750;19;8901990;0014-01-24
70364186;765;20;8901990;0014-01-24
70364186;780;19;8901990;0014-01-24
70364186;795;19;8901990;0014-01-24
70364186;810;15;8901990;0014-01-24
70364186;825;14;8901990;0014-01-24
70364186;840;14;8901990;0014-01-24
70364186;855;14;8901990;0014-01-24
70364186;870;14;8901990;0014-01-24
70364186;885;13;8901990;0014-01-24
70364186;900;12;8901990;0014-01-24
70364186;915;12;8901990;0014-01-24
70364186;930;11;8901990;0014-01-24
70364186;945;11;8901990;0014-01-24
70364186;960;12;8901990;0014-01-24
70364186;975;8;8901990;0014-01-24
70364186;990;7;8901990;0014-01-24
70364186;1005;5;8901990;0014-01-24
70364186;1020;4;8901990;0014-01-24
70364186;1035;3;8901990;0014-01-24
70364186;1050;2;8901990;0014-01-24
70364186;1065;0;8901990;0014-01-24
70364186;1080;1;8901990;0014-01-24
70364186;1095;1;8901990;0014-01-24
70364186;1110;0;8901990;0014-01-24
70364186;1125;1;8901990;0014-01-24
70364186;1140;1;8901990;0014-01-24
70364186;1155;0;8901990;0014-01-24
70364186;1170;1;8901990;0014-01-24
70364186;1185;1;8901990;0014-01-24
70364186;1200;0;8901990;0014-01-24
70364186;1215;1;8901990;0014-01-24
70364186;1230;1;8901990;0014-01-24
70364186;1245;1;8901990;0014-01-24
70364186;1260;1;8901990;0014-01-24
70364186;1275;1;8901990;0014-01-24
70364186;1290;0;8901990;0014-01-24
70364186;1305;1;8901990;0014-01-24
70364186;1320;0;8901990;0014-01-24
70364186;1335;0;8901990;0014-01-24
70364186;1350;1;8901990;0014-01-24
70364186;1365;0;8901990;0014-01-24
70364186;1380;0;8901990;0014-01-24
70364187;-45;1;8901990;0014-01-25
70364187;-30;0;8901990;0014-01-25
70364187;-15;0;8901990;0014-01-25
70364187;0;1;8901990;0014-01-25
70364187;15;0;8901990;0014-01-25
70364187;30;1;8901990;0014-01-25
70364187;45;1;8901990;0014-01-25
70364187;60;0;8901990;0014-01-25
70364187;75;1;8901990;0014-01-25
70364187;90;1;8901990;0014-01-25
70364187;105;0;8901990;0014-01-25
70364187;120;1;8901990;0014-01-25
70364187;135;0;8901990;0014-01-25
70364187;150;1;8901990;0014-01-25
70364187;165;1;8901990;0014-01-25
70364187;180;0;8901990;0014-01-25
70364187;195;1;8901990;0014-01-25
70364187;210;1;8901990;0014-01-25
70364187;225;0;8901990;0014-01-25
70364187;240;1;8901990;0014-01-25
70364187;255;1;8901990;0014-01-25
70364187;270;0;8901990;0014-01-25
70364187;285;1;8901990;0014-01-25
70364187;300;1;8901990;0014-01-25
